Event,Network,Station,Channel,Label
2018342_230324,KG,MAK,HG_46,46.89
2018342_230324,KG,MKL,HG_8,8.3
2018342_230324,KG,MKL,HH_8,8.3
2018342_230324,KG,POHB,EL_34,34.97
2018342_230324,KG,POHB,HG_34,34.97
2018342_230324,KG,YSB,HG_37,37.31
2018342_230324,KG,YSB,HH_37,37.31
2018342_230324,KS,CGDA,HG_49,49.01
2018342_230324,KS,DAG2,HG_26,26.45
2018342_230324,KS,DAG2,HH_26,26.45
2018342_230324,KS,DAU,HG_52,52.45
2018342_230324,KS,GGDA,HG_18,18.39
2018342_230324,KS,GIGA,HG_30,30.65
2018342_230324,KS,GSNA,HG_16,16.49
2018342_230324,KS,HMGA,HG_46,46.45
2018342_230324,KS,JEJB,HG_28,28.61
2018342_230324,KS,JEJB,HH_28,28.61
2018342_230324,KS,MIYA,HG_52,52.25
2018342_230324,KS,MSNA,HG_31,31.04
2018342_230324,KS,PHA2,EL_47,47.38
2018342_230324,KS,PHA2,HG_47,47.38
2018342_230324,KS,UNCA,HG_36,36.16
2018342_230324,KS,USN2,EL_11,11.62
2018342_230324,KS,USN2,HG_11,11.62
2018342_230324,KS,YOCB,HG_29,29.6
2018342_230324,KS,YOCB,HH_29,29.6
2018343_011401,KG,CHNB,HH_46,46.71
2018343_011401,KG,PCH,EL_80,80.6
2018343_011401,KG,PCH,HG_80,80.6
2018343_011401,KG,YKB,HG_88,88.22
2018343_011401,KG,YKB,HH_88,88.22
2018343_011401,KS,CWO2,EL_73,73.97
2018343_011401,KS,CWO2,HG_73,73.97
2018343_011401,KS,DDCA,HG_87,87.97
2018343_011401,KS,GAPB,HG_98,98.09
2018343_011401,KS,GAPB,HH_98,98.09
2018343_011401,KS,GMHB,HG_53,53.51
2018343_011401,KS,GMHB,HH_53,53.51
2018343_011401,KS,HWCA,HG_87,87.19
2018343_011401,KS,HWCB,HG_67,67.91
2018343_011401,KS,HWCB,HH_67,67.91
2018343_011401,KS,MUS2,EL_96,96.06
2018343_011401,KS,MUS2,HG_96,96.06
2018343_011401,KS,SGMA,HG_96,96.24
2018343_050618,KG,BBK,EL_38,38.59
2018343_050618,KG,BBK,HG_38,38.59
2018343_050618,KG,BOG,HG_46,46.99
2018343_050618,KG,CGD,EL_81,81.49
2018343_050618,KG,CGD,HG_81,81.49
2018343_050618,KG,CGU,HG_38,38.11
2018343_050618,KG,CHS,HG_64,64.82
2018343_050618,KG,CHS,HH_64,64.82
2018343_050618,KG,DKJ,EL_53,53.21
2018343_050618,KG,DKJ,HG_53,53.21
2018343_050618,KG,DUC,HG_48,48.09
2018343_050618,KG,GCN,HG_50,50.13
2018343_050618,KG,HAK,EL_18,18.69
2018343_050618,KG,HAK,HG_18,18.69
2018343_050618,KG,HDB,HG_29,29.69
2018343_050618,KG,HDB,HH_29,29.69
2018343_050618,KG,HWSB,HG_32,32.84
2018343_050618,KG,HWSB,HH_32,32.84
2018343_050618,KG,MAK,EL_71,71.44
2018343_050618,KG,MAK,HG_71,71.44
2018343_050618,KG,MKL,HG_42,42.79
2018343_050618,KG,MKL,HH_42,42.79
2018343_050618,KG,POHB,EL_38,38.73
2018343_050618,KG,POHB,HG_38,38.73
2018343_050618,KG,YSB,HG_70,70.18
2018343_050618,KG,YSB,HH_70,70.18
2018343_050618,KS,BUS2,HG_85,85.59
2018343_050618,KS,BUS2,HH_85,85.59
2018343_050618,KS,CSOA,HG_79,79.89
2018343_050618,KS,DAG2,HG_72,72.26
2018343_050618,KS,DAG2,HH_72,72.26
2018343_050618,KS,GGDA,HG_40,40.58
2018343_050618,KS,GGGA,HG_62,62.02
2018343_050618,KS,GIGA,HG_49,49.85
2018343_050618,KS,GSNA,HG_62,62.31
2018343_050618,KS,HMGA,HG_26,26.41
2018343_050618,KS,JEJB,HG_33,33.31
2018343_050618,KS,JEJB,HH_33,33.31
2018343_050618,KS,MSNA,HG_73,73.0
2018343_050618,KS,PHA2,EL_46,46.78
2018343_050618,KS,PHA2,HG_46,46.78
2018343_050618,KS,UNCA,HG_59,59.41
2018343_050618,KS,USN2,EL_54,54.03
2018343_050618,KS,USN2,HG_54,54.03
2018343_050618,KS,YOCB,HG_67,67.83
2018343_050618,KS,YOCB,HH_67,67.83
2018343_050618,KS,YODB,HG_78,78.84
2018343_050618,KS,YODB,HH_78,78.84
2018343_120438,KG,BBK,EL_30,30.26
2018343_120438,KG,BBK,HG_30,30.26
2018343_120438,KG,BOG,HG_7,7.05
2018343_120438,KG,CGD,EL_35,35.75
2018343_120438,KG,CGD,HG_35,35.75
2018343_120438,KG,CGU,HG_9,9.63
2018343_120438,KG,CHS,HG_47,47.24
2018343_120438,KG,CHS,HH_47,47.24
2018343_120438,KG,DKJ,EL_21,21.58
2018343_120438,KG,DKJ,HG_21,21.58
2018343_120438,KG,DUC,HG_2,2.38
2018343_120438,KG,GCN,HG_7,7.6
2018343_120438,KG,HAK,EL_33,33.67
2018343_120438,KG,HAK,HG_33,33.67
2018343_120438,KG,HDB,HG_19,19.33
2018343_120438,KG,HDB,HH_19,19.33
2018343_120438,KG,HWSB,HG_22,22.28
2018343_120438,KG,HWSB,HH_22,22.28
2018343_120438,KG,MAK,EL_43,43.63
2018343_120438,KG,MAK,HG_43,43.63
2018343_120438,KG,MKL,HG_5,5.95
2018343_120438,KG,MKL,HH_5,5.95
2018343_120438,KG,POHB,EL_37,37.94
2018343_120438,KG,POHB,HG_37,37.94
2018343_120438,KG,YSB,HG_34,34.18
2018343_120438,KG,YSB,HH_34,34.18
2018343_120438,KS,CGDA,HG_48,48.19
2018343_120438,KS,DAG2,HG_26,26.36
2018343_120438,KS,DAG2,HH_26,26.36
2018343_120438,KS,DAU,HG_53,53.23
2018343_120438,KS,GGDA,HG_21,21.5
2018343_120438,KS,GIGA,HG_33,33.91
2018343_120438,KS,GSNA,HG_16,16.07
2018343_120438,KS,HMGA,HG_48,48.69
2018343_120438,KS,JEJB,HG_26,26.75
2018343_120438,KS,JEJB,HH_26,26.75
2018343_120438,KS,MIYA,HG_50,50.26
2018343_120438,KS,MLGA,HG_53,53.07
2018343_120438,KS,MSNA,HG_28,28.78
2018343_120438,KS,PHA2,EL_50,50.44
2018343_120438,KS,PHA2,HG_50,50.44
2018343_120438,KS,UNCA,HG_32,32.92
2018343_120438,KS,USN2,EL_8,8.98
2018343_120438,KS,USN2,HG_8,8.98
2018343_120438,KS,YOCB,HG_31,31.97
2018343_120438,KS,YOCB,HH_31,31.97
2018344_150048,KG,BGD,HG_69,69.14
2018344_150048,KG,BGD,HH_69,69.14
2018344_150048,KG,JJB,HG_11,11.11
2018344_150048,KG,JJB,HH_11,11.11
2018344_150048,KG,MRD,HG_55,55.81
2018344_150048,KG,MRD,HH_55,55.81
2018344_150048,KS,CJD,HG_54,54.48
2018344_150048,KS,CJD,HH_54,54.48
2018344_150048,KS,CSDB,HG_76,76.59
2018344_150048,KS,CSDB,HH_76,76.59
2018344_150048,KS,GMDB,HG_85,85.11
2018344_150048,KS,GMDB,HH_85,85.11
2018344_150048,KS,GOS2,EL_44,44.7
2018344_150048,KS,GOS2,HG_44,44.7
2018344_150048,KS,HALB,HG_33,33.45
2018344_150048,KS,HALB,HH_33,33.45
2018344_150048,KS,JJU2,HG_12,12.81
2018344_150048,KS,JJU2,HH_12,12.81
2018344_150048,KS,JODB,HG_99,99.83
2018344_150048,KS,JODB,HH_99,99.83
2018344_150048,KS,SGP2,HG_32,32.19
2018344_150048,KS,SGP2,HH_32,32.19
2018344_150048,KS,UDO,HG_33,33.42
2018344_150048,KS,UDO,HH_33,33.42
2018344_150048,KS,WAN2,EL_95,95.72
2018344_150048,KS,WAN2,HG_95,95.72
2018344_164043,KG,BGD,HG_69,69.66
2018344_164043,KG,BGD,HH_69,69.66
2018344_164043,KG,JJB,HG_10,10.08
2018344_164043,KG,JJB,HH_10,10.08
2018344_164043,KG,MRD,HG_56,56.21
2018344_164043,KG,MRD,HH_56,56.21
2018344_164043,KS,CJD,HG_55,55.56
2018344_164043,KS,CJD,HH_55,55.56
2018344_164043,KS,CSDB,HG_76,76.51
2018344_164043,KS,CSDB,HH_76,76.51
2018344_164043,KS,GMDB,HG_84,84.38
2018344_164043,KS,GMDB,HH_84,84.38
2018344_164043,KS,GOS2,EL_45,45.56
2018344_164043,KS,GOS2,HG_45,45.56
2018344_164043,KS,HALB,HG_34,34.49
2018344_164043,KS,HALB,HH_34,34.49
2018344_164043,KS,JJU2,HG_12,12.97
2018344_164043,KS,JJU2,HH_12,12.97
2018344_164043,KS,SGP2,HG_32,32.19
2018344_164043,KS,SGP2,HH_32,32.19
2018344_164043,KS,UDO,HG_32,32.04
2018344_164043,KS,UDO,HH_32,32.04
2018344_164043,KS,WAN2,EL_96,96.02
2018344_164043,KS,WAN2,HG_96,96.02
2018344_232752,KG,CHS,HG_55,55.94
2018344_232752,KG,CHS,HH_55,55.94
2018344_232752,KG,KNUD,HG_73,73.77
2018344_232752,KG,KNUD,HH_73,73.77
2018344_232752,KG,MGB,HG_49,49.8
2018344_232752,KG,MGB,HH_49,49.8
2018344_232752,KG,SND,HG_60,60.28
2018344_232752,KG,SND,HH_60,60.28
2018344_232752,KS,ADO2,EL_27,27.59
2018344_232752,KS,ADO2,HG_27,27.59
2018344_232752,KS,ADOA,HG_7,7.81
2018344_232752,KS,BUSA,HG_41,41.58
2018344_232752,KS,CHJ2,HG_76,76.62
2018344_232752,KS,CHJ2,HH_76,76.62
2018344_232752,KS,CHYB,HG_38,38.7
2018344_232752,KS,CHYB,HH_38,38.7
2018344_232752,KS,CIGB,HG_72,72.77
2018344_232752,KS,CIGB,HH_72,72.77
2018344_232752,KS,CSOA,HG_37,37.82
2018344_232752,KS,DGLA,HG_48,48.76
2018344_232752,KS,DKSA,HG_64,64.39
2018344_232752,KS,DNBA,HG_39,39.5
2018344_232752,KS,EUSB,HG_29,29.64
2018344_232752,KS,EUSB,HH_29,29.64
2018344_232752,KS,GGGA,HG_62,62.17
2018344_232752,KS,GIGA,HG_71,71.81
2018344_232752,KS,GUWB,HG_50,50.7
2018344_232752,KS,GUWB,HH_50,50.7
2018344_232752,KS,GWL,HG_65,65.89
2018344_232752,KS,KUJA,HG_76,76.05
2018344_232752,KS,MGY2,EL_63,63.63
2018344_232752,KS,MGY2,HG_63,63.63
2018344_232752,KS,PHA2,EL_71,71.35
2018344_232752,KS,PHA2,HG_71,71.35
2018344_232752,KS,SUBA,HG_44,44.36
2018344_232752,KS,TBA2,EL_58,58.6
2018344_232752,KS,TBA2,HG_58,58.6
2018344_232752,KS,ULJ2,HG_57,57.83
2018344_232752,KS,ULJ2,HH_57,57.83
2018344_232752,KS,YEYB,HG_28,28.41
2018344_232752,KS,YEYB,HH_28,28.41
2018344_232752,KS,YOCB,HG_72,72.61
2018344_232752,KS,YOCB,HH_72,72.61
2018344_232752,KS,YODB,HG_57,57.9
2018344_232752,KS,YODB,HH_57,57.9
2018344_232752,KS,YOJB,HG_36,36.44
2018344_232752,KS,YOJB,HH_36,36.44
2018344_232752,KS,YOW2,EL_68,68.78
2018344_232752,KS,YOW2,HG_68,68.78
2018344_234742,KG,JSB,HG_73,73.95
2018344_234742,KG,JSB,HH_73,73.95
2018344_234742,KG,MGB,HG_39,39.02
2018344_234742,KG,MGB,HH_39,39.02
2018344_234742,KG,SND,HG_75,75.04
2018344_234742,KG,SND,HH_75,75.04
2018344_234742,KG,YIN,EL_58,58.19
2018344_234742,KG,YIN,HG_58,58.19
2018344_234742,KS,AGSA,HG_23,23.35
2018344_234742,KS,BON2,EL_47,47.38
2018344_234742,KS,BON2,HG_47,47.38
2018344_234742,KS,BURB,HG_38,38.71
2018344_234742,KS,BURB,HH_38,38.71
2018344_234742,KS,BUSA,HG_59,59.37
2018344_234742,KS,CEA2,EL_67,67.19
2018344_234742,KS,CEA2,HG_67,67.19
2018344_234742,KS,CEJA,HG_59,59.98
2018344_234742,KS,CGIA,HG_72,72.13
2018344_234742,KS,CGUB,HG_72,72.57
2018344_234742,KS,CGUB,HH_72,72.57
2018344_234742,KS,CHJ2,HG_8,8.15
2018344_234742,KS,CHJ2,HH_8,8.15
2018344_234742,KS,DGLA,HG_29,29.86
2018344_234742,KS,DKSA,HG_14,14.07
2018344_234742,KS,DNBA,HG_72,72.61
2018344_234742,KS,EMSB,HG_33,33.29
2018344_234742,KS,EMSB,HH_33,33.29
2018344_234742,KS,HES,HG_60,60.87
2018344_234742,KS,ICN2,EL_64,64.23
2018344_234742,KS,ICN2,HG_64,64.23
2018344_234742,KS,JECB,HG_29,29.7
2018344_234742,KS,JECB,HH_29,29.7
2018344_234742,KS,JNPA,HG_42,42.05
2018344_234742,KS,KWJU,HH_51,51.17
2018344_234742,KS,MGY2,EL_32,32.78
2018344_234742,KS,MGY2,HG_32,32.78
2018344_234742,KS,OKCB,HG_68,68.59
2018344_234742,KS,OKCB,HH_68,68.59
2018344_234742,KS,PYC,HG_58,58.95
2018344_234742,KS,WJU2,EL_51,51.17
2018344_234742,KS,WJU2,HG_51,51.17
2018344_234742,KS,YAPA,HG_75,75.05
2018344_234742,KS,YOJB,HG_47,47.12
2018344_234742,KS,YOJB,HH_47,47.12
2018344_234742,KS,YOW2,EL_48,48.7
2018344_234742,KS,YOW2,HG_48,48.7
2018345_005337,KG,HSB,HG_69,69.08
2018345_005337,KG,HSB,HH_69,69.08
2018345_005337,KG,KMC,EL_68,68.91
2018345_005337,KG,KMC,HG_68,68.91
2018345_005337,KG,NPR,HG_62,62.42
2018345_005337,KG,NPR,HH_62,62.42
2018345_005337,KG,TJN,HG_4,4.41
2018345_005337,KG,TJN,HH_4,4.41
2018345_005337,KS,BLGA,HG_31,31.47
2018345_005337,KS,BON2,EL_39,39.72
2018345_005337,KS,BON2,HG_39,39.72
2018345_005337,KS,BUYB,HG_44,44.72
2018345_005337,KS,BUYB,HH_44,44.72
2018345_005337,KS,CEA2,EL_46,46.78
2018345_005337,KS,CEA2,HG_46,46.78
2018345_005337,KS,CEJA,HG_25,25.45
2018345_005337,KS,CGYA,HG_54,54.56
2018345_005337,KS,CHJ2,HG_73,73.15
2018345_005337,KS,CHJ2,HH_73,73.15
2018345_005337,KS,CHO,HG_68,68.19
2018345_005337,KS,CPR2,EL_56,56.74
2018345_005337,KS,CPR2,HG_56,56.74
2018345_005337,KS,DGHA,HG_66,66.39
2018345_005337,KS,DUSB,HG_67,67.39
2018345_005337,KS,DUSB,HH_67,67.39
2018345_005337,KS,EMSB,HG_65,65.55
2018345_005337,KS,EMSB,HH_65,65.55
2018345_005337,KS,IKSA,HG_49,49.09
2018345_005337,KS,ISGB,HG_64,64.94
2018345_005337,KS,ISGB,HH_64,64.94
2018345_005337,KS,JEO2,HG_53,53.58
2018345_005337,KS,JEO2,HH_53,53.58
2018345_005337,KS,JNPA,HG_45,45.1
2018345_005337,KS,KOJ2,EL_22,22.6
2018345_005337,KS,KOJ2,HG_22,22.6
2018345_005337,KS,MALA,HG_74,74.44
2018345_005337,KS,MGY2,EL_65,65.92
2018345_005337,KS,MGY2,HG_65,65.92
2018345_005337,KS,OKCB,HG_37,37.41
2018345_005337,KS,OKCB,HH_37,37.41
2018345_005337,KS,PTK,HG_68,68.12
2018345_005337,KS,SCHA,HG_46,46.4
2018345_005337,KS,SECA,HG_64,64.58
2018345_005337,KS,TEJ2,HG_4,4.91
2018345_005337,KS,YSAB,HG_62,62.74
2018345_005337,KS,YSAB,HH_62,62.74
2018345_005337,KS,YUGA,HG_41,41.82
2018345_035415,KG,BGD,HG_68,68.3
2018345_035415,KG,BGD,HH_68,68.3
2018345_035415,KG,JJB,HG_11,11.25
2018345_035415,KG,JJB,HH_11,11.25
2018345_035415,KG,MRD,HG_57,57.48
2018345_035415,KG,MRD,HH_57,57.48
2018345_035415,KS,CJD,HG_54,54.52
2018345_035415,KS,CJD,HH_54,54.52
2018345_035415,KS,CSDB,HG_75,75.14
2018345_035415,KS,CSDB,HH_75,75.14
2018345_035415,KS,GMDB,HG_83,83.29
2018345_035415,KS,GMDB,HH_83,83.29
2018345_035415,KS,GOS2,EL_46,46.54
2018345_035415,KS,GOS2,HG_46,46.54
2018345_035415,KS,HALB,HG_35,35.3
2018345_035415,KS,HALB,HH_35,35.3
2018345_035415,KS,JJU2,HG_14,14.3
2018345_035415,KS,JJU2,HH_14,14.3
2018345_035415,KS,JODB,HG_99,99.84
2018345_035415,KS,JODB,HH_99,99.84
2018345_035415,KS,SGP2,HG_33,33.57
2018345_035415,KS,SGP2,HH_33,33.57
2018345_035415,KS,UDO,HG_31,31.89
2018345_035415,KS,UDO,HH_31,31.89
2018345_035415,KS,WAN2,EL_94,94.63
2018345_035415,KS,WAN2,HG_94,94.63
2018345_174202,KG,BGD,HG_68,68.52
2018345_174202,KG,BGD,HH_68,68.52
2018345_174202,KG,JJB,HG_10,10.85
2018345_174202,KG,JJB,HH_10,10.85
2018345_174202,KG,MRD,HG_57,57.78
2018345_174202,KG,MRD,HH_57,57.78
2018345_174202,KS,CJD,HG_55,55.06
2018345_174202,KS,CJD,HH_55,55.06
2018345_174202,KS,CSDB,HG_75,75.02
2018345_174202,KS,CSDB,HH_75,75.02
2018345_174202,KS,GMDB,HG_82,82.82
2018345_174202,KS,GMDB,HH_82,82.82
2018345_174202,KS,GOS2,EL_47,47.07
2018345_174202,KS,GOS2,HG_47,47.07
2018345_174202,KS,HALB,HG_35,35.91
2018345_174202,KS,HALB,HH_35,35.91
2018345_174202,KS,JJU2,HG_14,14.51
2018345_174202,KS,JJU2,HH_14,14.51
2018345_174202,KS,SGP2,HG_33,33.67
2018345_174202,KS,SGP2,HH_33,33.67
2018345_174202,KS,UDO,HG_31,31.12
2018345_174202,KS,UDO,HH_31,31.12
2018345_174202,KS,WAN2,EL_94,94.72
2018345_174202,KS,WAN2,HG_94,94.72
2018345_184304,KG,NPR,HG_36,36.8
2018345_184304,KG,NPR,HH_36,36.8
2018345_184304,KG,WID,EL_43,43.92
2018345_184304,KG,WID,HG_43,43.92
2018345_184304,KS,BLGA,HG_66,66.65
2018345_184304,KS,BUYB,HG_62,62.8
2018345_184304,KS,BUYB,HH_62,62.8
2018345_184304,KS,CHO,HG_33,33.63
2018345_184304,KS,CJDB,HG_55,55.16
2018345_184304,KS,CJDB,HH_55,55.16
2018345_184304,KS,DGHA,HG_73,73.11
2018345_184304,KS,GOCB,HG_44,44.15
2018345_184304,KS,GOCB,HH_44,44.15
2018345_184304,KS,GWJ,HG_61,61.51
2018345_184304,KS,HMPA,HG_65,65.69
2018345_184304,KS,IKSA,HG_45,45.75
2018345_184304,KS,ISGB,HG_29,29.9
2018345_184304,KS,ISGB,HH_29,29.9
2018345_184304,KS,JASA,HG_67,67.8
2018345_184304,KS,JEO2,HG_52,52.68
2018345_184304,KS,JEO2,HH_52,52.68
2018345_184304,KS,JEU2,EL_28,28.71
2018345_184304,KS,JEU2,HG_28,28.71
2018345_184304,KS,KWJ2,HG_65,65.09
2018345_184304,KS,KWJ2,HH_65,65.09
2018345_184304,KS,KWJU,HH_65,65.09
2018345_184304,KS,MALA,HG_51,51.88
2018345_184304,KS,MND,HG_33,33.12
2018345_184304,KS,MND,HH_33,33.12
2018345_184304,KS,NACA,HG_30,30.59
2018345_184304,KS,NAJA,HG_77,77.05
2018345_184304,KS,NAWB,HG_65,65.29
2018345_184304,KS,NAWB,HH_65,65.29
2018345_184304,KS,PORA,HG_70,70.32
2018345_184304,KS,PUAA,HG_5,5.41
2018345_184304,KS,SECA,HG_46,46.98
2018345_184304,KS,SMKB,HG_20,20.1
2018345_184304,KS,SMKB,HH_20,20.1
2018345_184304,KS,SMWA,HG_29,29.47
2018345_184304,KS,SUCA,HG_50,50.56
2018345_184304,KS,TAIA,HG_16,16.08
2018345_184304,KS,YEG,HG_55,55.37
2018346_144608,KG,CHS,HG_51,51.66
2018346_144608,KG,CHS,HH_51,51.66
2018346_144608,KG,DKJ,EL_75,75.78
2018346_144608,KG,DKJ,HG_75,75.78
2018346_144608,KG,KNUD,HG_77,77.06
2018346_144608,KG,KNUD,HH_77,77.06
2018346_144608,KG,MGB,HG_51,51.64
2018346_144608,KG,MGB,HH_51,51.64
2018346_144608,KG,POHB,EL_75,75.28
2018346_144608,KG,POHB,HG_75,75.28
2018346_144608,KG,SND,HG_64,64.37
2018346_144608,KG,SND,HH_64,64.37
2018346_144608,KS,ADO2,EL_23,23.42
2018346_144608,KS,ADO2,HG_23,23.42
2018346_144608,KS,ADOA,HG_7,7.71
2018346_144608,KS,BUSA,HG_45,45.94
2018346_144608,KS,CHYB,HG_42,42.21
2018346_144608,KS,CHYB,HH_42,42.21
2018346_144608,KS,CIGB,HG_69,69.93
2018346_144608,KS,CIGB,HH_69,69.93
2018346_144608,KS,CSOA,HG_34,34.07
2018346_144608,KS,DGLA,HG_51,51.83
2018346_144608,KS,DKSA,HG_67,67.77
2018346_144608,KS,DNBA,HG_38,38.24
2018346_144608,KS,EUSB,HG_26,26.11
2018346_144608,KS,EUSB,HH_26,26.11
2018346_144608,KS,GGGA,HG_59,59.12
2018346_144608,KS,GIGA,HG_67,67.56
2018346_144608,KS,GUWB,HG_47,47.32
2018346_144608,KS,GUWB,HH_47,47.32
2018346_144608,KS,GWL,HG_69,69.93
2018346_144608,KS,MGY2,EL_65,65.48
2018346_144608,KS,MGY2,HG_65,65.48
2018346_144608,KS,PHA2,EL_67,67.6
2018346_144608,KS,PHA2,HG_67,67.6
2018346_144608,KS,SUBA,HG_45,45.0
2018346_144608,KS,TBA2,EL_62,62.23
2018346_144608,KS,TBA2,HG_62,62.23
2018346_144608,KS,ULJ2,HG_57,57.28
2018346_144608,KS,ULJ2,HH_57,57.28
2018346_144608,KS,YEYB,HG_27,27.47
2018346_144608,KS,YEYB,HH_27,27.47
2018346_144608,KS,YOCB,HG_68,68.26
2018346_144608,KS,YOCB,HH_68,68.26
2018346_144608,KS,YODB,HG_55,55.98
2018346_144608,KS,YODB,HH_55,55.98
2018346_144608,KS,YOJB,HG_40,40.59
2018346_144608,KS,YOJB,HH_40,40.59
2018346_144608,KS,YOW2,EL_73,73.14
2018346_144608,KS,YOW2,HG_73,73.14
2018346_233231,KG,BBK,EL_62,62.54
2018346_233231,KG,BBK,HG_62,62.54
2018346_233231,KG,BOG,HG_51,51.04
2018346_233231,KG,CGU,HG_36,36.9
2018346_233231,KG,CHS,HG_26,26.03
2018346_233231,KG,CHS,HH_26,26.03
2018346_233231,KG,DKJ,EL_32,32.13
2018346_233231,KG,DKJ,HG_32,32.13
2018346_233231,KG,DUC,HG_47,47.47
2018346_233231,KG,GCN,HG_41,41.83
2018346_233231,KG,HAK,EL_26,26.12
2018346_233231,KG,HAK,HG_26,26.12
2018346_233231,KG,HDB,HG_45,45.26
2018346_233231,KG,HDB,HH_45,45.26
2018346_233231,KG,HWSB,HG_52,52.12
2018346_233231,KG,HWSB,HH_52,52.12
2018346_233231,KG,MKL,HG_46,46.89
2018346_233231,KG,MKL,HH_46,46.89
2018346_233231,KG,POHB,EL_7,7.25
2018346_233231,KG,POHB,HG_7,7.25
2018346_233231,KS,ADO2,EL_48,48.57
2018346_233231,KS,ADO2,HG_48,48.57
2018346_233231,KS,CSOA,HG_37,37.67
2018346_233231,KS,DAG2,HG_59,59.62
2018346_233231,KS,DAG2,HH_59,59.62
2018346_233231,KS,EUSB,HG_65,65.99
2018346_233231,KS,EUSB,HH_65,65.99
2018346_233231,KS,GGDA,HG_23,23.83
2018346_233231,KS,GGGA,HG_24,24.75
2018346_233231,KS,GIGA,HG_17,17.58
2018346_233231,KS,GSNA,HG_53,53.65
2018346_233231,KS,GUWB,HG_70,70.37
2018346_233231,KS,GUWB,HH_70,70.37
2018346_233231,KS,HMGA,HG_18,18.85
2018346_233231,KS,JEJB,HG_56,56.18
2018346_233231,KS,JEJB,HH_56,56.18
2018346_233231,KS,PHA2,EL_5,5.76
2018346_233231,KS,PHA2,HG_5,5.76
2018346_233231,KS,ULJ2,HG_62,62.34
2018346_233231,KS,ULJ2,HH_62,62.34
2018346_233231,KS,USN2,EL_53,53.66
2018346_233231,KS,USN2,HG_53,53.66
2018346_233231,KS,YEYB,HG_59,59.5
2018346_233231,KS,YEYB,HH_59,59.5
2018346_233231,KS,YOCB,HG_42,42.15
2018346_233231,KS,YOCB,HH_42,42.15
2018346_233231,KS,YODB,HG_43,43.64
2018346_233231,KS,YODB,HH_43,43.64
2018347_052953,KG,BRN,HG_72,72.28
2018347_052953,KG,BRS,HG_68,68.51
2018347_052953,KG,YPD,EL_47,47.78
2018347_052953,KG,YPD,HG_47,47.78
2018347_052953,KS,BAR2,HG_65,65.31
2018347_052953,KS,BAR2,HH_65,65.31
2018347_052953,KS,DACB,HG_69,69.73
2018347_052953,KS,DACB,HH_69,69.73
2018347_052953,KS,GODA,HG_79,79.03
2018347_052953,KS,YPDB,HG_53,53.55
2018347_052953,KS,YPDB,HH_53,53.55
2018347_112628,KG,BBK,EL_61,61.92
2018347_112628,KG,BBK,HG_61,61.92
2018347_112628,KG,BOG,HG_50,50.2
2018347_112628,KG,CGU,HG_36,36.09
2018347_112628,KG,CHS,HG_25,25.51
2018347_112628,KG,CHS,HH_25,25.51
2018347_112628,KG,DKJ,EL_31,31.19
2018347_112628,KG,DKJ,HG_31,31.19
2018347_112628,KG,DUC,HG_46,46.6
2018347_112628,KG,GCN,HG_40,40.91
2018347_112628,KG,HAK,EL_25,25.82
2018347_112628,KG,HAK,HG_25,25.82
2018347_112628,KG,HDB,HG_44,44.63
2018347_112628,KG,HDB,HH_44,44.63
2018347_112628,KG,HWSB,HG_51,51.49
2018347_112628,KG,HWSB,HH_51,51.49
2018347_112628,KG,MKL,HG_46,46.07
2018347_112628,KG,MKL,HH_46,46.07
2018347_112628,KG,POHB,EL_6,6.45
2018347_112628,KG,POHB,HG_6,6.45
2018347_112628,KS,ADO2,EL_48,48.48
2018347_112628,KS,ADO2,HG_48,48.48
2018347_112628,KS,CSOA,HG_37,37.72
2018347_112628,KS,DAG2,HG_58,58.68
2018347_112628,KS,DAG2,HH_58,58.68
2018347_112628,KS,EUSB,HG_65,65.63
2018347_112628,KS,EUSB,HH_65,65.63
2018347_112628,KS,GGDA,HG_22,22.93
2018347_112628,KS,GGGA,HG_25,25.48
2018347_112628,KS,GIGA,HG_16,16.69
2018347_112628,KS,GSNA,HG_52,52.72
2018347_112628,KS,GUWB,HG_69,69.76
2018347_112628,KS,GUWB,HH_69,69.76
2018347_112628,KS,HMGA,HG_19,19.22
2018347_112628,KS,JEJB,HG_55,55.58
2018347_112628,KS,JEJB,HH_55,55.58
2018347_112628,KS,MSNA,HG_71,71.17
2018347_112628,KS,PHA2,EL_6,6.45
2018347_112628,KS,PHA2,HG_6,6.45
2018347_112628,KS,ULJ2,HG_63,63.06
2018347_112628,KS,ULJ2,HH_63,63.06
2018347_112628,KS,USN2,EL_52,52.77
2018347_112628,KS,USN2,HG_52,52.77
2018347_112628,KS,YEYB,HG_59,59.84
2018347_112628,KS,YEYB,HH_59,59.84
2018347_112628,KS,YOCB,HG_41,41.26
2018347_112628,KS,YOCB,HH_41,41.26
2018347_112628,KS,YODB,HG_44,44.37
2018347_112628,KS,YODB,HH_44,44.37
2018347_154004,KG,BGD,HG_68,68.97
2018347_154004,KG,BGD,HH_68,68.97
2018347_154004,KG,JJB,HG_10,10.38
2018347_154004,KG,JJB,HH_10,10.38
2018347_154004,KG,MRD,HG_57,57.5
2018347_154004,KG,MRD,HH_57,57.5
2018347_154004,KS,CJD,HG_55,55.51
2018347_154004,KS,CJD,HH_55,55.51
2018347_154004,KS,CSDB,HG_75,75.4
2018347_154004,KS,CSDB,HH_75,75.4
2018347_154004,KS,GMDB,HG_83,83.02
2018347_154004,KS,GMDB,HH_83,83.02
